id,puzzle,solution,clues,difficulty
598,..34.2..72...7..4.........9.81.57..24..3...8....14..9..9.5....8..4......6........,963412857215879346748635129381957462479326581526148793197564238834291675652783914,24,4.3
599,3..1.25......6.1.3..7.5.....64.9......5...4.1...62....8......19.5.7...2...9...7..,348172596592468173617953284764591832925387461183624957876245319451739628239816745,25,4.1
600,.3..........8..4.1..16.72.......2.9.76.15...8..8......1...6..8..734..5..4........,635241879297835461841697253514382697769154328328976145152763984973428516486519732,24,4.3
601,7..28..3.......942...........63.1.84....6..5.3...9..6.2.7.3....45.7....8.1.......,794286531681573942532914876976351284128467359345892167267138495453729618819645723,25,4.2
602,1.....79...6.5..1.93......6...46...7.68........42....93.9....5......12.4.....2...,182346795476958312935127846293465187568719423714283569329874651857691234641532978,24,4.2
603,...7.12....82...5..9..5...66.341...........1.9.2...6..3.5.2.......3.6......97.42.,536791248178264359294853176683412795457639812912587634345128967729346581861975423,26,4.1
604,...2.......2..1...6..897.2.4....9.761.5...3......7...4.5...2..8.4.6.....8......61,594263817782541693613897425438159276175426389269378154356712948941685732827934561,25,5.0
605,.8.9..71.....68.4.5...4........7.5......1......96...3275.4.....4......8.8....61..,684925713937168245521347698348279561265813479179654832753481926416592387892736154,24,4.2
606,8....42...4.76.3.....3.......34.8....2...5..1...9..53...9.....2..5....9.71....8..,837154269241769385596382714153478926928635471674921538369847152485213697712596843,24,5.1
607,4....1...68.7..54..1.....3.8....6......1....7....38..2....942....5...6..7..3.....,473651829689723541512489736834276915926145387157938462361594278245817693798362154,23,5.0
608,86........3.4....1....6..25.1....2....23.8....43.7.5....463...8...............974,861925743235487691497163825918546237572398416643271589724639158189754362356812974,24,4.1
609,.96.71.4....6.4..3......95...4..7....7.4.....1.2..8.........3..4.8.....2....5.6..,396571248825694713741283956984327165673415829152968437569842371418736592237159684,23,4.1
610,1..7...3.9.5.6...7.3...2...514.......2..........9..4..6...5.8.......8.1.....2.65.,162784539945361287837592146514236798729845361386917425691453872253678914478129653,23,4.6
611,...4...2.......1.76......492.17..3.63...9...4....1.......3....586..5.7..43..7....,157469823984532167623187549291748356378695214546213978719326485862954731435871692,25,4.8
612,...4..389...8...1..91..6..7.34............9.5.75....42.1.2.....3....1.7..6...4..8,652417389743859216891326457234598761186742935975163842418275693329681574567934128,26,4.3
613,.....52..5..69..3.3.8....4.2..7......7..4.....4.5.23...3...6..9..79.18..8......1.,719435286524698731368217945283769154975143628641582397132856479457921863896374512,26,4.6
614,...21...5.....469..6.5...3...4....1.2.3.....97..1.............3.7.4....89...67.4.,439216785825734691167589234654923817213678459798145326546892173372451968981367542,24,5.5
615,8......75....6.8....5..14...59......4...3........7..26.97.....3..6....5...4.2..1.,821349675743265891965781432659812347472536189318974526197458263286193754534627918,23,5.0
616,5.48.9.......3...1..8...59....46.......2...8..6...8.1.2....193.3..9.4.5.........8,514879263972536841638142597821465379493217685765398412256781934387924156149653728,25,4.6
617,7....6........1....82.....96.4.7..9..3.5..1.2....9....246....5......32....1.5...8,713986524569421837482735619624178395937564182158392746246817953895643271371259468,24,4.3
618,..8....15.7..1...4.5...28.........2.1.....36..3.2.7..859..........6..4.1....857..,248736915679518234351942876864193527127854369935267148592471683783629451416385792,25,4.7
619,....5....7.....526...7.6..4..7.2....4......69..5.3.78.5.9173.......9..........8..,346259178791348526258716934867921453413587269925634781589173642674892315132465897,24,4.9
620,..4..5...9.......4..6...32..3.7269.......1.4..5..9.......91.2.........6....3.4.8.,324175896918632574576849321431726958269581743857493612645918237183257469792364185,23,4.1
621,....6..3........892...397...1.8.3....68.1.9.7..........3.....7...1.8.3.2..2....45,179268534653147289284539761917853426368412957425796813536924178741685392892371645,25,4.2
622,..6..142..4.7....685...........9...34....3.1...2..8...92.6..7....3...85..........,396851427241739586857426391185294673469573218732168945928615734613947852574382169,23,4.5
623,..87...5.7.......8....85.2..4......3..69.72.5..14...6.........42..1...9...4..957.,328764951765291438419385627942856713836917245571423869693572184257148396184639572,26,4.9
624,9....31....8..429...18....3..6..23..3...4.....293.8....8...1........97.4....5..1.,954723186638514297271896543846172359317945628529368471782431965165289734493657812,26,4.6
625,....6...4..4......25.3.96...3...2.......1........5.489..9...5.61.....3...7..2.9..,391267854764581293258349617437892165985416732612753489829134576146975328573628941,23,4.7
626,.5.....9..7..3..21.3..927.8......8.62....9......618.....7.......257.4.....9.5..8.,152847693978536421634192758791425836286379514543618972817963245325784169469251387,26,4.4
627,..2......39.....6.7.6....2.4..1.3.....9.7.....1.8.47..9....1.....45...71..7.6...4,582436917391257468746918325475193286829675143613824759968741532234589671157362894,25,4.6
628,.1...68...8..4....9..5...7..2...45..7...68.4.......26.5....3....76....9..9......4,417936825285741936963582471621374589759268143834159267548693712176425398392817654,24,5.5
629,..4.7..6...2.....57..2...3..51....8.2.....57.....41..6..9......316..9......13...8,834975162192863745765214839651327984243698571978541326489752613316489257527136498,25,4.5
630,6.....5...28...........13.7.4.....2..6.4....8....169..9.4.35....8..9.....3...7.5.,613978542728543196495621387147389625369452718852716934974235861586194273231867459,24,4.2
631,.......47..5.2.8......536..4..96.7...831...56.9...........362...7..........2.4..9,329618547765429813148753692451962738283147956697385421914836275872591364536274189,25,4.4
632,4....7.9.7...1.8....62.9.....5.....8.1.6..4.3...1...........32.2...4....3.9...56.,458367192792415836136289745925734618817692453643158279584976321261543987379821564,24,4.6
633,.1..7.35.3.....7.......2.6...865..1.5.....82...1......4..1..63...3.8...9...73....,816479352324568791975312468248657913537941826691823574482195637753286149169734285,25,4.6
634,5...634.........8.4.3..75........8..1......3...284...1..42..1.9....7....7......2.,528963417671524983493187562947312856186759234352846791864235179219678345735491628,23,4.8
635,....91..7.2..4...6.4.6...9...65.91....7..........62........5..2.53...6.....7....3,365291487921847356748653291436579128217384965589162734674935812153428679892716543,23,4.3
636,..8......3...29...1.63......6.......7..6..9.52.....3.8....4.23.93............574.,428576193375129684196384572869253417743618925251497368587941236934762851612835749,23,5.6
637,.7..1..5...9..5..2.......4....1.........79..43.8.2..9..1......9.4......52..8..6..,473612958689745312521983746794158263162379584358426197816537429947261835235894671,22,4.3
638,8.1.3.6....76.8.........9.27......1...6.9.4...8......534951.....1.2..5...........,851932674297648351463157982735864219126795438984321765349516827618279543572483196,24,4.1
639,12.7.......74..61..5.........893.....74.1..89......2.......6..3.3.2.8.4.......1.2,126795438897423615453861927268934751574612389319587264742156893931278546685349172,25,4.1
640,6.....1..2.9..56....8..92......46.....723....3..9....6....5..87.8...7.....5....4.,654723198239815674718469235891546723567238419342971856126354987483197562975682341,24,5.4
641,..6.9........715.6........72.......3...7...8...5.4.62..8.......59...2....6..35..9,756394218839271546421658937248516793613729485975843621384967152597182364162435879,23,4.5
642,5.32.....18......2..68...5...8.154.7.9...2..63.1.7.2........1........7......3..68,573261984189453672426897351268915437795342816341678295837526149654189723912734568,26,4.2
643,.9.....4.2..6..3.....78......7...85.3.6...7.9.....1..4....52.8......9....43......,698123547274695318531784962427936851316548729985271634769452183852319476143867295,22,4.4
644,.4.......5.29...4...6....3..9.....2...748.1....87.....8...3.7.......1..3..1..2...,149368572532917648786245931493156827257483196618729354825634719964571283371892465,22,4.5
645,1......5.....97....83..6....6..3.2....9.....5..8...76..4..7..8.2..9.8.14.....2...,192384657654297138783516429467835291329761845518429763941673582276958314835142976,24,4.2
646,.38.9...22.....6.5.1...2.9....9.3.4.4...25..7.....7.5.87..3.....6..8912..........,538691472249378615617452398752963841486125937193847256871234569365789124924516783,27,4.7
647,..47.5...7.....82....48......3..9..5.1.6.4.7.........23.9.5.2.1..1....4..........,284795136795316824136482597423179685518624973967538412349857261851263749672941358,23,4.1
648,.......3.1..84..6542.......5..........917.5.....28.1....7..2.......9...1.5...6.9.,768521934193847265425639817571964328289173546346285179917452683632798451854316792,23,4.3
649,..24.8..7........2...1..5.412...6.9.9.....86............7..1.4.2..38...9.35..9...,352498617741635982689127534123876495974512863568943271897251346216384759435769128,25,4.6
650,2...691...86.1..4..4...3........7.........9.51..98.3..4..2..5....7....2.59......1,275469138386715249941823657629357814738142965154986372413278596867591423592634781,25,4.1
651,3.9...7..1....46...8.1..2.....2....6...496.5........8.72.......95..4......63..5..,349862715172954638685173249594281376837496152261735984728519463953647821416328597,24,4.9
652,3....592...5...4....82.6........1.....679.81.1..68...45.........9......2..7..836.,314875926625139487978246531782451693436792815159683274563927148891364752247518369,26,4.3
653,8.........5.32..4.....1...3.........1...9.826...8.735...9.8....4.67.....28.9...1.,863475192951328647724619583538261479147593826692847351379184265416752938285936714,25,4.3
654,2.1.....5...2.7.6..75....4....8.16........3...495...8..1.76....4...1..963........,261943875834257961975186243753891624182674359649532187518769432427318596396425718,25,4.3
655,..8...21.75...9.....14......4...3....1..5...9...7.8.3.......3..6.9.........2..4.7,498375216752169843361482975547923681813654729926718534274591368639847152185236497,22,4.6
656,6.........75.2..36...3..5.47...4......125....3.2..16.........1.....142.....5.9.8.,623495871475128936189376524758643192961257348342981657896732415537814269214569783,25,4.1
657,..9.27.....23....93..5..7.....8...65.........5.1...9...2..5613.76..1...4........7,859127346472368519316549782297831465643295871581674923924756138768913254135482697,25,4.8
658,.6.54.....41...7......9...45.76...3......9....3.2....5..6...1..8....7..........62,762543891941826753385791624597614238218359476634278915456932187823167549179485362,22,4.3
659,1.3.....8.....21.3.....576.....2.....7...13...46......759.......3..9.6.5...7...4.,123976458567482193894315762315627984978541326246839517759264831432198675681753249,24,4.4
660,...6..2.....3...47.94.5.....7....41..3.8...52..12....31...8....98....6.5....2....,358647291216398547794152386872563419639814752541279863125786934987431625463925178,25,5.3
661,5...8..4...4.....1...9..2........9....9.56.27.7.39...8.5.......1.8..........47.6.,523781649964523871781964253215478936839156427476392518657219384148635792392847165,23,4.2
662,7......2..8.6....7..3..96.......2.1...84....32..7......64......8..2....5.5..6.7.8,796548321481623957523179684947382516618495273235716849364857192879231465152964738,24,4.7
663,......34....9...72....31..592..6...8.6....7.4..1..4....1.3..2....3......8.9.2....,192857346538946172647231985924763518365182794781594623416378259253419867879625431,24,5.2
664,...8....7.6....152.7...2.....4...........6.9.69.2..8.......9.....37...257..685..4,259831467368497152471562389134958276827146593695273841546329718983714625712685934,25,4.7
665,.2.7......51..9...3..1....2....7..8.4....8....86.3.2.757....6.....4.7..1..4...5..,628743915751629438349185762235976184497218356186534297572891643963457821814362579,25,4.4
666,..2......7..6..2..5.8..39.1.4.3.........5.8.38...1...........946...37....5.2.....,432189567719645238568723941145378629976452813823916475287561394694837152351294786,23,4.1
667,.9.5.........71.3..1.68.4.......8.2..7....15.34...7..6..9.1.86..........5..836...,893524671654971238217683495165498327978362154342157986439715862786249513521836749,26,4.1
668,..7.1.6.2....7...4.3..6....4..8......1....4....2.4.7..3....5.....4.2.1.75.......8,847519632269378514135462879493857261718236495652941783321785946984623157576194328,23,5.0
669,..8...3....5.....9..281..5....5..72.7...3........4..63.4.2..9..2..7.......9..8...,918675342675423189432819657394586721786132495521947863847251936263794518159368274,23,4.5
670,.7.6...2.4......81..5..1...9.7.5.......8.....5821...9.....7.9.......38...315....7,179638425463925781825741639947352168316894572582167394258476913794213856631589247,25,4.6
671,...68..2..2.....7.....7.816...1...482.9.6......5.......94..8..7....9....17....4..,751683924826941375943572816637129548289465731415837269394218657562794183178356492,24,4.9
672,41.78.............529....3..8..4..7.2......5.9.......6...17...9...83....7....92..,416783592378925614529461837185246973264397158937518426852174369691832745743659281,23,5.6
